іъ¬л,Љт≥∆,»’∆Џ,њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),
603116.SH,Їмтят—,2023-04-04,9.034,9.1342,8.8503,8.9004,2576520,
603116.SH,Їмтят—,2023-04-06,8.8837,8.9004,8.6834,8.7668,2085420,
603116.SH,Їмтят—,2023-04-07,8.7668,8.7668,8.6834,8.7334,2093126,
603116.SH,Їмтят—,2023-04-10,8.7167,8.7334,8.5832,8.65,3017760,
603116.SH,Їмтят—,2023-04-11,8.6667,8.7501,8.5832,8.7,1829020,
603116.SH,Їмтят—,2023-04-12,8.7167,8.8002,8.6834,8.7835,2127740,
603116.SH,Їмтят—,2023-04-13,8.7835,8.8336,8.7501,8.7835,1638100,
603116.SH,Їмтят—,2023-04-14,8.7835,8.8002,8.6667,8.7,1581800,
603116.SH,Їмтят—,2023-04-17,8.6667,8.7334,8.6333,8.7167,1424489,
603116.SH,Їмтят—,2023-04-18,8.7167,8.7334,8.6166,8.6333,1369400,
603116.SH,Їмтят—,2023-04-19,8.65,8.7167,8.6166,8.6667,1784469,
603116.SH,Їмтят—,2023-04-20,8.6333,8.6667,8.4663,8.5665,2009580,
603116.SH,Їмтят—,2023-04-21,8.5665,8.6166,8.4162,8.4329,2302080,
603116.SH,Їмтят—,2023-04-24,8.4496,8.5498,8.3494,8.483,1744480,
603116.SH,Їмтят—,2023-04-25,8.4496,8.5498,8.3494,8.5164,1985580,
603116.SH,Їмтят—,2023-04-26,8.4997,8.65,8.4663,8.65,2431899,
603116.SH,Їмтят—,2023-04-27,8.6166,8.7501,8.5832,8.65,2079799,
603116.SH,Їмтят—,2023-04-28,8.65,8.9672,8.65,8.9338,3213120,
603116.SH,Їмтят—,2023-05-04,9.034,9.8356,9.034,9.5517,24659174,
603116.SH,Їмтят—,2023-05-05,9.5684,10.0693,9.4515,9.9024,21649186,
603116.SH,Їмтят—,2023-05-08,9.9859,10.4534,9.869,10.4033,22008560,
603116.SH,Їмтят—,2023-05-09,10.1695,10.6705,10.0693,10.3699,16859166,
603116.SH,Їмтят—,2023-05-10,10.2363,10.3198,9.9191,10.253,12293640,
603116.SH,Їмтят—,2023-05-11,10.7707,11.2717,10.5536,11.2717,19148865,
603116.SH,Їмтят—,2023-05-12,12.4072,12.4072,12.4072,12.4072,7900121,
603116.SH,Їмтят—,2023-05-15,12.1233,12.9582,11.1715,11.6724,61138836,
603116.SH,Їмтят—,2023-05-16,11.1214,11.255,10.5035,10.5035,37769278,
603116.SH,Їмтят—,2023-05-17,9.9191,10.4033,9.9191,10.3031,28770997,
603116.SH,Їмтят—,2023-05-18,10.4534,10.4868,10.1361,10.1862,15355707,
603116.SH,Їмтят—,2023-05-19,10.3031,10.42,10.0192,10.1528,15516237,
603116.SH,Їмтят—,2023-05-22,10.0693,10.1862,9.9692,10.1194,13304665,
603116.SH,Їмтят—,2023-05-23,10.0359,10.1027,9.8022,9.8356,10713860,
603116.SH,Їмтят—,2023-05-24,9.7688,9.9191,9.7187,9.7688,7164540,
603116.SH,Їмтят—,2023-05-25,9.7688,9.9024,9.6352,9.8523,8534290,
603116.SH,Їмтят—,2023-05-26,9.8857,9.8857,9.6352,9.8022,6177230,
603116.SH,Їмтят—,2023-05-29,9.8022,9.9024,9.6519,9.7688,6561160,
603116.SH,Їмтят—,2023-05-30,9.7855,9.7855,9.5016,9.7521,5320540,
603116.SH,Їмтят—,2023-05-31,9.7521,9.9692,9.6686,9.9024,9936900,
603116.SH,Їмтят—,2023-06-01,9.869,10.1528,9.8022,10.1027,11051920,
603116.SH,Їмтят—,2023-06-02,10.1027,10.1695,9.9024,9.9859,6915060,
603116.SH,Їмтят—,2023-06-05,9.9859,10.2363,9.9024,10.2196,8919820,
603116.SH,Їмтят—,2023-06-06,10.1695,10.1862,9.9024,9.9358,7147720,
603116.SH,Їмтят—,2023-06-07,9.9191,10.1862,9.8857,10.1528,6878473,
603116.SH,Їмтят—,2023-06-08,10.2029,10.2029,10.0192,10.0693,4605900,
603116.SH,Їмтят—,2023-06-09,10.1862,10.3866,10.0192,10.1695,8629100,
603116.SH,Їмтят—,2023-06-12,10.1862,10.2196,10.0192,10.1862,6815617,
603116.SH,Їмтят—,2023-06-13,10.1862,10.3866,10.1695,10.253,7065000,
603116.SH,Їмтят—,2023-06-14,10.253,10.2697,10.1027,10.2029,5377560,
603116.SH,Їмтят—,2023-06-15,10.1361,10.2029,9.9692,9.9859,6265600,
603116.SH,Їмтят—,2023-06-16,10.0026,10.1862,9.9191,10.0359,6260060,
603116.SH,Їмтят—,2023-06-19,10.0192,10.0192,9.7187,9.7521,7284600,
603116.SH,Їмтят—,2023-06-20,9.7521,9.8022,9.5851,9.5851,4335389,
603116.SH,Їмтят—,2023-06-21,9.5851,9.6686,9.4348,9.4348,3895800,
603116.SH,Їмтят—,2023-06-26,9.4181,9.5517,9.3012,9.3346,3781940,
603116.SH,Їмтят—,2023-06-27,9.368,9.8356,9.368,9.7855,6752720,
603116.SH,Їмтят—,2023-06-28,9.7688,9.8523,9.5851,9.8022,4111800,
603116.SH,Їмтят—,2023-06-29,9.8189,10.42,9.7855,10.3031,10184960,
603116.SH,Їмтят—,2023-06-30,10.2864,10.6037,10.2697,10.587,9372880,
603116.SH,Їмтят—,2023-07-03,10.587,10.8208,10.3532,10.7373,8988380,
603116.SH,Їмтят—,2023-07-04,10.6872,10.7707,10.4701,10.587,7668460,
603116.SH,Їмтят—,2023-07-05,10.6872,10.7373,10.4868,10.5703,5881300,
603116.SH,Їмтят—,2023-07-06,10.5703,10.6872,10.4868,10.5703,5318320,
603116.SH,Їмтят—,2023-07-07,10.6057,10.641,10.4819,10.535,5461900,
603116.SH,Їмтят—,2023-07-10,10.7824,10.9062,10.5703,10.6057,7307540,
603116.SH,Їмтят—,2023-07-11,10.535,10.7294,10.5173,10.694,4951482,
603116.SH,Їмтят—,2023-07-12,10.6587,10.7117,10.4289,10.4643,3812580,
603116.SH,Їмтят—,2023-07-13,10.5173,10.6233,10.4112,10.5526,3936760,
603116.SH,Їмтят—,2023-07-14,10.535,10.7647,10.4112,10.5703,3618880,
603116.SH,Їмтят—,2023-07-17,10.4819,10.5173,10.3582,10.4996,3143420,
603116.SH,Їмтят—,2023-07-18,10.5173,10.588,10.3759,10.535,2884561,
603116.SH,Їмтят—,2023-07-19,10.4819,10.6587,10.4819,10.641,3318441,
603116.SH,Їмтят—,2023-07-20,10.641,10.8708,10.4819,10.8001,10187320,
603116.SH,Їмтят—,2023-07-21,10.8531,11.0829,10.6764,10.7294,10844380,
603116.SH,Їмтят—,2023-07-24,10.641,11.0299,10.5526,10.9238,10116740,
603116.SH,Їмтят—,2023-07-25,10.8708,10.9769,10.7471,10.8531,8410560,
603116.SH,Їмтят—,2023-07-26,10.8354,10.9238,10.694,10.8708,7354600,
603116.SH,Їмтят—,2023-07-27,10.8178,10.8885,10.7294,10.7647,5071420,
603116.SH,Їмтят—,2023-07-28,10.7647,11.843,10.6764,11.843,8183357,
603116.SH,Їмтят—,2023-07-31,13.0273,13.0273,11.9844,13.0273,53785402,
603116.SH,Їмтят—,2023-08-01,13.0273,13.9464,12.0374,12.3379,70225005,
603116.SH,Їмтят—,2023-08-02,12.0905,12.497,11.843,12.2849,41274510,
603116.SH,Їмтят—,2023-08-03,11.9667,12.0021,11.5425,11.896,33444627,
603116.SH,Їмтят—,2023-08-04,11.843,11.9314,11.4718,11.6132,26195793,
603116.SH,Їмтят—,2023-08-07,11.5425,11.5425,11.2066,11.2774,18669301,
603116.SH,Їмтят—,2023-08-08,11.3127,11.3127,10.9945,11.0122,12811880,
603116.SH,Їмтят—,2023-08-09,11.0476,11.0829,10.8354,10.8885,9685439,
603116.SH,Їмтят—,2023-08-10,10.8531,10.9945,10.8354,10.9592,9352800,
603116.SH,Їмтят—,2023-08-11,11.0122,11.0476,10.7647,10.7647,7257300,
603116.SH,Їмтят—,2023-08-14,10.694,10.9769,10.694,10.9415,9294340,
603116.SH,Їмтят—,2023-08-15,10.9769,11.1536,10.8708,11.0652,9804580,
603116.SH,Їмтят—,2023-08-16,11.0829,11.6485,10.8885,11.1183,21702900,
603116.SH,Їмтят—,2023-08-17,11.1536,11.242,10.9415,11.0829,13628948,
603116.SH,Їмтят—,2023-08-18,10.9945,11.0652,10.7471,10.7647,9968140,
603116.SH,Їмтят—,2023-08-21,10.8354,11.0299,10.7824,10.8531,7328800,
603116.SH,Їмтят—,2023-08-22,10.8531,10.9769,10.694,10.8708,7851820,
603116.SH,Їмтят—,2023-08-23,10.8885,10.8885,10.5703,10.8001,7118820,
603116.SH,Їмтят—,2023-08-24,10.694,10.8001,10.5526,10.5703,5480700,
603116.SH,Їмтят—,2023-08-25,10.6233,10.7294,10.4112,10.5526,6668680,
603116.SH,Їмтят—,2023-08-28,11.1359,11.1359,10.694,10.7471,8334700,
603116.SH,Їмтят—,2023-08-29,10.6764,10.9592,10.641,10.8885,6190880,
603116.SH,Їмтят—,2023-08-30,10.9062,11.0122,10.7647,10.7824,4905780,
603116.SH,Їмтят—,2023-08-31,10.7471,10.8001,10.4819,10.5526,5186540,
603116.SH,Їмтят—,2023-09-01,10.5526,10.7117,10.4643,10.6764,4703800,
603116.SH,Їмтят—,2023-09-04,10.7471,11.4895,10.6764,11.2243,20122860,
603116.SH,Їмтят—,2023-09-05,11.1006,11.2066,10.7471,10.7824,12738540,
603116.SH,Їмтят—,2023-09-06,10.7471,10.7824,10.5173,10.535,9486960,
603116.SH,Їмтят—,2023-09-07,10.535,10.5703,10.4112,10.4466,6368940,
603116.SH,Їмтят—,2023-09-08,10.4466,10.535,10.3759,10.4112,5126980,
603116.SH,Їмтят—,2023-09-11,10.4289,10.5703,10.3052,10.535,4665800,
603116.SH,Їмтят—,2023-09-12,10.5526,10.5526,10.2875,10.2875,5821140,
603116.SH,Їмтят—,2023-09-13,10.3052,10.3582,10.1107,10.1991,4178200,
603116.SH,Їмтят—,2023-09-14,10.1991,10.2521,10.0754,10.1638,4000760,
603116.SH,Їмтят—,2023-09-15,10.1814,10.4289,10.1461,10.3935,5230000,
603116.SH,Їмтят—,2023-09-18,10.2875,10.8885,10.2698,10.8354,10246820,
603116.SH,Їмтят—,2023-09-19,10.8354,10.8354,10.6057,10.6233,6377500,
603116.SH,Їмтят—,2023-09-20,10.6233,10.8708,10.5173,10.7471,5665780,
603116.SH,Їмтят—,2023-09-21,10.6764,10.7471,10.3935,10.4112,4845160,
603116.SH,Їмтят—,2023-09-22,10.3759,10.6057,10.3582,10.5703,4326200,
603116.SH,Їмтят—,2023-09-25,10.5703,10.7117,10.4112,10.4819,3421600,
603116.SH,Їмтят—,2023-09-26,10.4643,10.535,10.4112,10.4466,2079840,
603116.SH,Їмтят—,2023-09-27,10.4289,10.5526,10.4289,10.4819,2917940,
603116.SH,Їмтят—,2023-09-28,10.535,10.7294,10.4819,10.6764,3722440,
603116.SH,Їмтят—,2023-10-09,10.694,10.7294,10.4112,10.4466,5188000,
603116.SH,Їмтят—,2023-10-10,10.4819,10.5703,10.3405,10.3759,3333280,
603116.SH,Їмтят—,2023-10-11,10.3759,10.4112,10.2521,10.3052,2992300,
603116.SH,Їмтят—,2023-10-12,10.3582,10.3582,10.2168,10.2875,3176380,
603116.SH,Їмтят—,2023-10-13,10.2168,10.2521,9.987,10.0223,5327940,
603116.SH,Їмтят—,2023-10-16,10.0577,10.3582,10.04,10.3052,6740900,
603116.SH,Їмтят—,2023-10-17,10.3582,10.7294,10.2875,10.4289,6150660,
603116.SH,Їмтят—,2023-10-18,10.4466,10.4643,10.1991,10.2168,3898760,
603116.SH,Їмтят—,2023-10-19,10.1814,10.2698,9.9693,10.1107,3666540,
603116.SH,Їмтят—,2023-10-20,10.0754,10.2521,10.0223,10.0577,2685540,
603116.SH,Їмтят—,2023-10-23,10.0577,10.0931,9.8102,9.8633,4264180,
603116.SH,Їмтят—,2023-10-24,9.8633,10.4643,9.8633,10.4289,7161660,
603116.SH,Їмтят—,2023-10-25,10.4289,10.6764,10.3582,10.641,6810100,
603116.SH,Їмтят—,2023-10-26,10.5703,10.8178,10.4996,10.7471,6130040,
603116.SH,Їмтят—,2023-10-27,10.7471,11.1359,10.6764,11.0652,7959040,
603116.SH,Їмтят—,2023-10-30,11.0299,11.1713,10.9769,11.1006,6204080,
603116.SH,Їмтят—,2023-10-31,11.0652,11.2774,10.9945,11.1183,4722340,
603116.SH,Їмтят—,2023-11-01,11.1183,11.1536,10.9945,11.0652,4503140,
603116.SH,Їмтят—,2023-11-02,11.0652,11.0829,10.9415,10.9945,3980460,
603116.SH,Їмтят—,2023-11-03,10.9945,11.0652,10.8885,10.9238,4040600,
603116.SH,Їмтят—,2023-11-06,10.9238,11.1713,10.9062,11.0829,5119700,
603116.SH,Їмтят—,2023-11-07,11.1183,11.1183,10.8885,10.9945,4644400,
603116.SH,Їмтят—,2023-11-08,11.0829,11.1713,10.9238,11.0122,5383800,
603116.SH,Їмтят—,2023-11-09,11.0652,11.0829,10.7647,10.8354,4994131,
603116.SH,Їмтят—,2023-11-10,10.9238,10.9592,10.7824,10.9415,4205540,
603116.SH,Їмтят—,2023-11-13,10.9769,11.242,10.9592,11.2066,7724420,
603116.SH,Їмтят—,2023-11-14,11.189,11.2597,11.0829,11.242,5277681,
603116.SH,Їмтят—,2023-11-15,11.2243,11.2774,11.1006,11.1713,4166840,
603116.SH,Їмтят—,2023-11-16,11.2066,11.4541,11.1359,11.3304,6393480,
603116.SH,Їмтят—,2023-11-17,11.2774,11.3481,11.1713,11.295,4274780,
603116.SH,Їмтят—,2023-11-20,11.4188,11.7369,11.3481,11.4895,8468929,
603116.SH,Їмтят—,2023-11-21,11.4895,11.6839,11.4541,11.5248,5849180,
603116.SH,Їмтят—,2023-11-22,11.4718,11.6662,11.4718,11.5248,6072060,
603116.SH,Їмтят—,2023-11-23,11.4895,11.6485,11.4541,11.5602,4539593,
603116.SH,Їмтят—,2023-11-24,11.5602,11.6132,11.4011,11.5071,4621200,
603116.SH,Їмтят—,2023-11-27,11.4541,11.5071,11.2774,11.3657,6305231,
603116.SH,Їмтят—,2023-11-28,11.4011,11.5425,11.3481,11.4895,4693700,
603116.SH,Їмтят—,2023-11-29,11.5071,11.5248,11.3481,11.4364,4361340,
603116.SH,Їмтят—,2023-11-30,11.3657,11.4718,11.2774,11.3834,3930800,
603116.SH,Їмтят—,2023-12-01,11.4011,12.3379,11.3657,11.8253,20782243,
603116.SH,Їмтят—,2023-12-04,11.6839,11.8076,11.5425,11.6485,17289913,
603116.SH,Їмтят—,2023-12-05,11.6309,12.1965,11.4541,12.0021,23712840,
603116.SH,Їмтят—,2023-12-06,11.9844,11.9844,11.6662,11.9314,16852100,
603116.SH,Їмтят—,2023-12-07,11.8076,11.8783,11.5778,11.7546,13267930,
603116.SH,Їмтят—,2023-12-08,11.7546,11.7546,11.1713,11.2066,14818700,
603116.SH,Їмтят—,2023-12-11,11.0476,11.4895,10.9769,11.4364,11390771,
603116.SH,Їмтят—,2023-12-12,11.4364,11.6662,11.3127,11.5955,5942500,
603116.SH,Їмтят—,2023-12-13,11.5778,11.6485,11.4718,11.4718,5328100,
603116.SH,Їмтят—,2023-12-14,11.4541,11.6662,11.3834,11.5071,7002080,
603116.SH,Їмтят—,2023-12-15,11.4541,11.6662,11.4364,11.6132,5487240,
603116.SH,Їмтят—,2023-12-18,11.5778,11.6662,11.3304,11.3657,5496900,
603116.SH,Їмтят—,2023-12-19,11.3657,11.4541,11.1359,11.2774,4893540,
603116.SH,Їмтят—,2023-12-20,11.3481,11.3834,11.1713,11.2066,4373000,
603116.SH,Їмтят—,2023-12-21,11.1713,11.7193,11.1536,11.7016,10943060,
603116.SH,Їмтят—,2023-12-22,11.6662,11.843,11.2243,11.295,9439260,
603116.SH,Їмтят—,2023-12-25,11.242,11.3127,10.8885,10.9769,5920000,
603116.SH,Їмтят—,2023-12-26,10.9945,11.2066,10.8885,10.9238,4872160,
603116.SH,Їмтят—,2023-12-27,10.9592,10.9945,10.7647,10.9592,3502980,
603116.SH,Їмтят—,2023-12-28,10.9415,10.9415,10.6057,10.7471,5160600,
603116.SH,Їмтят—,2023-12-29,10.7294,11.0829,10.7294,11.0652,4365900,
603116.SH,Їмтят—,2024-01-02,11.0829,11.295,11.0122,11.2243,3742480,
603116.SH,Їмтят—,2024-01-03,11.189,11.3304,11.1006,11.2066,4202580,
603116.SH,Їмтят—,2024-01-04,11.2243,11.4188,11.1359,11.3834,4192240,
603116.SH,Їмтят—,2024-01-05,11.3834,11.5778,11.2066,11.2597,4278860,
603116.SH,Їмтят—,2024-01-08,11.2774,11.4011,11.1183,11.1183,4200000,
603116.SH,Їмтят—,2024-01-09,11.1713,11.3481,11.1359,11.295,3887400,
603116.SH,Їмтят—,2024-01-10,11.295,11.4718,11.189,11.4541,6198077,
603116.SH,Їмтят—,2024-01-11,11.3481,11.4895,11.3127,11.4718,6232471,
603116.SH,Їмтят—,2024-01-12,11.4364,11.6662,11.242,11.2597,5473400,
603116.SH,Їмтят—,2024-01-15,11.295,12.0197,11.242,11.8783,18219120,
603116.SH,Їмтят—,2024-01-16,11.8076,11.8253,11.4364,11.7193,22228840,
603116.SH,Їмтят—,2024-01-17,11.6309,11.6662,11.4011,11.4011,14443700,
603116.SH,Їмтят—,2024-01-18,11.295,11.7016,11.0299,11.4364,18663260,
603116.SH,Їмтят—,2024-01-19,11.5778,11.7369,11.3304,11.6662,20744836,
603116.SH,Їмтят—,2024-01-22,11.7016,12.8152,11.4188,11.8783,39895800,
603116.SH,Їмтят—,2024-01-23,11.5778,12.0197,10.694,10.694,15975331,
603116.SH,Їмтят—,2024-01-24,10.0223,11.1183,9.9693,10.9945,28933376,
603116.SH,Їмтят—,2024-01-25,11.1713,11.8076,11.1713,11.6132,22075500,
603116.SH,Їмтят—,2024-01-26,11.4364,11.9314,11.4364,11.7193,15993940,
603116.SH,Їмтят—,2024-01-29,11.5955,11.7193,11.0299,11.0652,10505444,
603116.SH,Їмтят—,2024-01-30,10.9238,11.1183,10.3582,10.4466,10458040,
603116.SH,Їмтят—,2024-01-31,10.4112,10.4112,9.4037,9.4037,17942500,
603116.SH,Їмтят—,2024-02-01,9.2092,9.333,8.679,8.9264,17420600,
603116.SH,Їмтят—,2024-02-02,8.9618,9.2623,8.3961,8.6966,12538000,
603116.SH,Їмтят—,2024-02-05,8.6613,8.6966,7.8305,7.8305,11824260,
603116.SH,Їмтят—,2024-02-06,7.3886,7.8128,7.0528,7.3886,20532648,
603116.SH,Їмтят—,2024-02-07,7.477,7.5477,6.9467,7.1588,17981440,
603116.SH,Їмтят—,2024-02-08,7.1058,7.6891,7.1058,7.6714,15617368,
603116.SH,Їмтят—,2024-02-19,7.7068,8.0426,7.6184,8.0249,12211080,
603116.SH,Їмтят—,2024-02-20,8.0249,8.0603,7.7952,8.0426,7831140,
603116.SH,Їмтят—,2024-02-21,7.9542,8.4138,7.9189,8.2547,10501719,
603116.SH,Їмтят—,2024-02-22,8.2194,8.4138,8.1664,8.4138,7147260,
603116.SH,Їмтят—,2024-02-23,8.3961,8.679,8.3785,8.679,8654280,
603116.SH,Їмтят—,2024-02-26,8.785,9.0678,8.6966,8.8911,12267860,
603116.SH,Їмтят—,2024-02-27,8.8027,9.0148,8.7673,9.0148,7171480,
603116.SH,Їмтят—,2024-02-28,9.1032,9.3683,8.2901,8.3078,15513960,
603116.SH,Їмтят—,2024-02-29,8.1487,8.5552,8.1487,8.5199,10176400,
603116.SH,Їмтят—,2024-03-01,8.5729,8.679,8.3254,8.5022,9603540,
603116.SH,Їмтят—,2024-03-04,8.4492,8.5729,8.2371,8.5376,7363380,
603116.SH,Їмтят—,2024-03-05,8.5022,8.5022,8.2724,8.3078,5993079,
603116.SH,Їмтят—,2024-03-06,8.2547,8.5552,8.2371,8.5199,8048179,
603116.SH,Їмтят—,2024-03-07,8.5199,8.6966,8.5022,8.5376,6649080,
603116.SH,Їмтят—,2024-03-08,8.5376,8.5906,8.4845,8.5376,4890460,
603116.SH,Їмтят—,2024-03-11,8.5906,8.6966,8.5376,8.6966,5666313,
603116.SH,Їмтят—,2024-03-12,8.6966,8.9264,8.6436,8.9264,7558120,
603116.SH,Їмтят—,2024-03-13,8.9088,8.9795,8.7143,8.8557,5994146,
603116.SH,Їмтят—,2024-03-14,8.838,8.9264,8.732,8.8911,5619540,
603116.SH,Їмтят—,2024-03-15,8.8911,9.1385,8.8204,9.0855,5424610,
603116.SH,Їмтят—,2024-03-18,9.1562,9.1916,9.0148,9.1209,5841868,
603116.SH,Їмтят—,2024-03-19,9.1209,9.1916,9.0502,9.0678,4546492,
603116.SH,Їмтят—,2024-03-20,9.0855,9.1739,9.0502,9.1562,4852521,
603116.SH,Їмтят—,2024-03-21,9.1916,9.2623,9.0678,9.1916,5633740,
603116.SH,Їмтят—,2024-03-22,9.2092,9.2092,8.9441,9.0678,5873780,
603116.SH,Їмтят—,2024-03-25,9.0325,9.1209,8.9264,8.9441,4205490,
603116.SH,Їмтят—,2024-03-26,8.9441,9.0325,8.8027,8.9264,4019780,
603116.SH,Їмтят—,2024-03-27,8.9441,8.9971,8.7497,8.7497,3769300,
603116.SH,Їмтят—,2024-03-28,8.7497,8.9795,8.7497,8.9264,4440960,
603116.SH,Їмтят—,2024-03-29,8.9441,9.1562,8.9441,9.1562,5712150,
603116.SH,Їмтят—,2024-04-01,9.1562,9.2623,9.0855,9.2623,4974280,
603116.SH,Їмтят—,2024-04-02,9.2623,9.4037,9.2269,9.333,5746920,
603116.SH,Їмтят—,2024-04-03,9.3153,9.4214,9.2623,9.4214,4992520,
603116.SH,Їмтят—,2024-04-08,9.439,9.439,9.1385,9.1562,5290214,
603116.SH,Їмтят—,2024-04-09,9.1562,9.3507,9.1209,9.3507,5269200,
603116.SH,Їмтят—,2024-04-10,9.3507,9.386,9.0148,9.1209,4432000,
603116.SH,Їмтят—,2024-04-11,9.1032,9.439,8.9795,9.2976,6177940,
603116.SH,Їмтят—,2024-04-12,9.2976,10.2345,9.2623,10.2345,16491100,
603116.SH,Їмтят—,2024-04-15,10.0931,10.0931,9.2092,9.2269,29663375,
603116.SH,Їмтят—,2024-04-16,9.3153,9.9516,8.3078,8.3078,25158585,
603116.SH,Їмтят—,2024-04-17,8.1487,8.8557,8.131,8.7673,19678988,
603116.SH,Їмтят—,2024-04-18,8.8204,8.8204,8.4669,8.5376,10842696,
603116.SH,Їмтят—,2024-04-19,8.4845,8.6436,8.2901,8.4315,8988740,
603116.SH,Їмтят—,2024-04-22,8.4138,8.5022,8.131,8.1664,10068898,
603116.SH,Їмтят—,2024-04-23,8.2547,8.3961,8.2194,8.2724,7689740,
603116.SH,Їмтят—,2024-04-24,8.2371,8.3785,8.184,8.3608,8013508,
603116.SH,Їмтят—,2024-04-25,8.3254,8.4492,8.2547,8.4492,5855895,
603116.SH,Їмтят—,2024-04-26,8.4315,8.6083,8.3431,8.6083,7147314,
603116.SH,Їмтят—,2024-04-29,8.5552,8.9618,8.5376,8.9441,8936764,
603116.SH,Їмтят—,2024-04-30,8.9618,9.1209,8.785,8.8734,8384781,
603116.SH,Їмтят—,2024-05-06,8.9795,9.2092,8.9795,9.1739,6982115,
603116.SH,Їмтят—,2024-05-07,9.1739,9.2976,9.1209,9.2092,5779580,
603116.SH,Їмтят—,2024-05-08,9.2269,9.2269,9.0325,9.0855,4420940,
603116.SH,Їмтят—,2024-05-09,9.1032,9.2269,9.0678,9.1385,3795600,
603116.SH,Їмтят—,2024-05-10,9.1739,9.1739,8.9618,8.9795,5310220,
603116.SH,Їмтят—,2024-05-13,8.9088,9.0502,8.785,8.9441,5753920,
603116.SH,Їмтят—,2024-05-14,8.9264,9.333,8.9264,9.2976,8140794,
603116.SH,Їмтят—,2024-05-15,9.4037,9.6158,9.2092,9.2446,8305340,
603116.SH,Їмтят—,2024-05-16,9.2623,9.3507,9.1916,9.2269,4526421,
603116.SH,Їмтят—,2024-05-17,9.2623,9.2976,9.1385,9.2446,4104234,
603116.SH,Їмтят—,2024-05-20,9.1916,9.3153,9.1032,9.1562,4291560,
603116.SH,Їмтят—,2024-05-21,9.1562,9.2092,9.0678,9.1385,3624860,
603116.SH,Їмтят—,2024-05-22,9.1385,9.2269,9.1032,9.1562,3355200,
603116.SH,Їмтят—,2024-05-23,9.1032,9.2269,8.838,8.8734,5639500,
603116.SH,Їмтят—,2024-05-24,8.9088,8.9795,8.7673,8.9088,4487000,
603116.SH,Їмтят—,2024-05-27,8.9618,8.9795,8.732,8.8734,4030660,
603116.SH,Їмтят—,2024-05-28,8.8734,8.9088,8.732,8.7673,4191741,
603116.SH,Їмтят—,2024-05-29,8.785,8.838,8.679,8.7143,2486400,
603116.SH,Їмтят—,2024-05-30,8.732,8.8027,8.6083,8.6259,3211300,
603116.SH,Їмтят—,2024-05-31,8.6083,8.7143,8.5906,8.6613,2809389,
603116.SH,Їмтят—,2024-06-03,8.6259,8.6436,8.3785,8.4845,3923640,
603116.SH,Їмтят—,2024-06-04,8.5199,8.5199,8.2901,8.3785,5076701,
603116.SH,Їмтят—,2024-06-05,8.3078,8.3608,8.131,8.131,4927940,
603116.SH,Їмтят—,2024-06-06,8.131,8.1487,7.583,7.7245,8815434,
603116.SH,Їмтят—,2024-06-07,7.7598,8.184,7.7598,8.1487,6771089,
603116.SH,Їмтят—,2024-06-11,8.0603,8.131,7.8659,7.9896,4269560,
603116.SH,Їмтят—,2024-06-12,7.9896,8.1133,7.9719,8.078,3543800,
603116.SH,Їмтят—,2024-06-13,8.078,8.0957,7.9542,8.0073,2683760,
603116.SH,Їмтят—,2024-06-14,7.9896,8.0426,7.8482,8.0249,2978620,
603116.SH,Їмтят—,2024-06-17,8.0957,8.1133,7.8482,7.9012,3605900,
603116.SH,Їмтят—,2024-06-18,7.8835,7.9719,7.8482,7.9366,3055400,
603116.SH,Їмтят—,2024-06-19,7.9366,8.0426,7.9012,7.9542,2768160,
603116.SH,Їмтят—,2024-06-20,7.9542,8.0073,7.7775,7.8482,2977560,
603116.SH,Їмтят—,2024-06-21,7.8305,7.9366,7.7952,7.8659,1792600,
603116.SH,Їмтят—,2024-06-24,7.8305,7.8482,7.5654,7.6538,3096580,
603116.SH,Їмтят—,2024-06-25,7.6538,7.8659,7.6538,7.8305,2745828,
603116.SH,Їмтят—,2024-06-26,7.8128,8.0073,7.7421,7.9896,3034081,
603116.SH,Їмтят—,2024-06-27,7.9542,8.0603,7.9012,7.9189,2660300,
603116.SH,Їмтят—,2024-06-28,7.9012,8.078,7.8659,7.9542,3298988,
603116.SH,Їмтят—,2024-07-01,8.0249,8.0603,7.7952,8.0603,4225590,
603116.SH,Їмтят—,2024-07-02,8.0048,8.2267,7.9679,8.0973,4755590,
603116.SH,Їмтят—,2024-07-03,8.1527,8.2452,8.0418,8.1712,3325060,
603116.SH,Їмтят—,2024-07-04,8.1712,8.2267,7.9494,8.0233,3209254,
603116.SH,Їмтят—,2024-07-05,8.0233,8.1158,7.9124,8.0788,2228080,
603116.SH,Їмтят—,2024-07-08,8.0603,8.0973,7.82,7.8569,2395300,
603116.SH,Їмтят—,2024-07-09,7.8569,7.9494,7.6721,7.8939,3141240,
603116.SH,Їмтят—,2024-07-10,7.8754,7.9124,7.6906,7.709,2101800,
603116.SH,Їмтят—,2024-07-11,7.8385,8.0788,7.8385,8.0603,2705400,
603116.SH,Їмтят—,2024-07-12,8.0603,8.1527,8.0048,8.0603,1948300,
603116.SH,Їмтят—,2024-07-15,8.0788,8.0973,7.8939,7.9309,2288500,
603116.SH,Їмтят—,2024-07-16,7.8939,7.9494,7.8385,7.8569,1596348,
