ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
002788.SZ,№ибрвНвЉ,2018-06-15,27.2088,27.4374,25.7455,25.9131,3143252,
002788.SZ,№ибрвНвЉ,2018-06-19,25.4711,25.6235,23.3218,23.3371,3443571,
002788.SZ,№ибрвНвЉ,2018-06-20,23.1694,24.1907,23.0017,23.7944,2146024,
002788.SZ,№ибрвНвЉ,2018-06-21,24.3736,26.1723,23.9011,26.1723,7094483,
002788.SZ,№ибрвНвЉ,2018-06-22,26.218,26.7972,25.3491,26.4466,7844133,
002788.SZ,№ибрвНвЉ,2018-06-25,26.0656,26.3552,25.5778,25.7607,4101743,
002788.SZ,№ибрвНвЉ,2018-06-26,24.8004,25.7912,24.8004,25.5625,2701315,
002788.SZ,№ибрвНвЉ,2018-06-27,25.6997,25.8369,24.7852,24.9528,2295869,
002788.SZ,№ибрвНвЉ,2018-06-28,24.9528,25.3949,24.1754,24.8004,1861900,
002788.SZ,№ибрвНвЉ,2018-06-29,24.8004,25.6997,24.3888,25.5321,2737519,
002788.SZ,№ибрвНвЉ,2018-07-02,25.5321,26.0808,24.8004,25.3034,2569219,
002788.SZ,№ибрвНвЉ,2018-07-03,25.6083,25.8522,25.0443,25.8522,2915365,
002788.SZ,№ибрвНвЉ,2018-07-04,25.8522,25.8522,24.6327,24.6937,2304100,
002788.SZ,№ибрвНвЉ,2018-07-05,24.3888,25.1053,23.6724,23.7791,1909909,
002788.SZ,№ибрвНвЉ,2018-07-06,23.7639,24.6632,23.3675,24.0535,1975049,
002788.SZ,№ибрвНвЉ,2018-07-09,24.084,24.8004,24.084,24.8004,2420999,
002788.SZ,№ибрвНвЉ,2018-07-10,24.8156,26.279,24.6022,25.6388,4193034,
002788.SZ,№ибрвНвЉ,2018-07-11,25.029,25.1967,24.1754,24.7699,2765276,
002788.SZ,№ибрвНвЉ,2018-07-12,24.8004,25.7302,24.8004,25.5168,2857989,
002788.SZ,№ибрвНвЉ,2018-07-13,25.4863,26.2028,25.3339,25.8826,3293251,
002788.SZ,№ибрвНвЉ,2018-07-16,25.8369,25.8826,25.2272,25.4711,2316219,
002788.SZ,№ибрвНвЉ,2018-07-17,25.4711,25.7302,25.2272,25.593,1905850,
002788.SZ,№ибрвНвЉ,2018-07-18,25.654,25.8217,25.151,25.151,2174800,
002788.SZ,№ибрвНвЉ,2018-07-19,25.151,25.3339,24.4955,24.6632,1711038,
002788.SZ,№ибрвНвЉ,2018-07-20,24.4803,25.0748,24.4193,24.9376,1492518,
002788.SZ,№ибрвНвЉ,2018-07-23,24.084,24.084,23.3675,23.962,3912953,
002788.SZ,№ибрвНвЉ,2018-07-24,23.7791,24.5108,23.7486,24.3126,2673848,
002788.SZ,№ибрвНвЉ,2018-07-25,24.3126,24.4955,24.1297,24.4193,1795998,
002788.SZ,№ибрвНвЉ,2018-07-26,24.3736,24.5565,23.9315,24.2212,1371200,
002788.SZ,№ибрвНвЉ,2018-07-27,24.2212,24.3279,23.459,23.5657,2008400,
002788.SZ,№ибрвНвЉ,2018-07-30,23.4743,23.6267,23.1084,23.1999,1387496,
002788.SZ,№ибрвНвЉ,2018-07-31,23.3066,23.459,23.1541,23.3371,803397,
002788.SZ,№ибрвНвЉ,2018-08-01,23.3828,23.4895,23.0017,23.0932,1082350,
002788.SZ,№ибрвНвЉ,2018-08-02,23.0932,23.0932,21.5689,22.2243,2134100,
002788.SZ,№ибрвНвЉ,2018-08-03,22.331,22.331,21.767,21.9804,984600,
002788.SZ,№ибрвНвЉ,2018-08-06,22.0262,22.0871,21.1268,21.1421,1128552,
002788.SZ,№ибрвНвЉ,2018-08-07,21.203,21.767,21.1573,21.767,1133845,
002788.SZ,№ибрвНвЉ,2018-08-08,21.7061,22.0262,21.4774,21.5231,1021447,
002788.SZ,№ибрвНвЉ,2018-08-09,21.4469,22.1481,21.4469,21.9957,1166300,
002788.SZ,№ибрвНвЉ,2018-08-10,22.0262,22.4987,21.9652,22.3463,1338135,
002788.SZ,№ибрвНвЉ,2018-08-13,22.0109,22.4377,21.7975,22.4072,1013047,
002788.SZ,№ибрвНвЉ,2018-08-14,22.5749,22.9255,22.4225,22.453,1542750,
002788.SZ,№ибрвНвЉ,2018-08-15,22.4225,22.5444,21.8737,21.889,1039813,
002788.SZ,№ибрвНвЉ,2018-08-16,21.6298,22.1786,21.4622,21.9499,926600,
002788.SZ,№ибрвНвЉ,2018-08-17,21.9347,22.1938,21.386,21.4317,866750,
002788.SZ,№ибрвНвЉ,2018-08-20,21.4927,21.9042,21.386,21.828,832150,
002788.SZ,№ибрвНвЉ,2018-08-21,21.8585,22.1786,21.7365,22.0871,1249550,
002788.SZ,№ибрвНвЉ,2018-08-22,22.0109,22.0566,21.5841,21.6451,825878,
002788.SZ,№ибрвНвЉ,2018-08-23,21.6451,22.0109,21.5231,21.889,941059,
002788.SZ,№ибрвНвЉ,2018-08-24,21.8737,21.9957,21.6451,21.767,884564,
002788.SZ,№ибрвНвЉ,2018-08-27,21.7975,22.5139,21.7365,22.4377,1755930,
002788.SZ,№ибрвНвЉ,2018-08-28,22.4377,22.5139,22.1481,22.3768,1327835,
002788.SZ,№ибрвНвЉ,2018-08-29,22.4072,22.4072,22.0109,22.1024,1207705,
002788.SZ,№ибрвНвЉ,2018-08-30,22.1481,22.2548,21.5231,21.5994,1249750,
002788.SZ,№ибрвНвЉ,2018-08-31,21.4164,21.6451,21.203,21.386,1056410,
002788.SZ,№ибрвНвЉ,2018-09-03,21.3097,21.5994,21.0354,21.4927,993450,
002788.SZ,№ибрвНвЉ,2018-09-04,21.4164,21.7365,21.3555,21.6146,949400,
002788.SZ,№ибрвНвЉ,2018-09-05,21.5841,21.7518,21.2793,21.2945,1114210,
002788.SZ,№ибрвНвЉ,2018-09-06,21.0963,21.5231,21.0963,21.3097,761812,
002788.SZ,№ибрвНвЉ,2018-09-07,21.4164,21.7518,21.203,21.386,903750,
002788.SZ,№ибрвНвЉ,2018-09-10,21.2183,21.2488,20.6543,20.822,1088860,
002788.SZ,№ибрвНвЉ,2018-09-11,20.8525,21.1421,20.639,20.9134,826014,
002788.SZ,№ибрвНвЉ,2018-09-12,20.8677,21.1268,20.7762,21.0049,854864,
002788.SZ,№ибрвНвЉ,2018-09-13,21.1268,21.2793,20.8372,21.1116,842014,
002788.SZ,№ибрвНвЉ,2018-09-14,21.1268,21.2183,20.9134,20.9439,646280,
002788.SZ,№ибрвНвЉ,2018-09-17,20.9439,21.0201,20.3952,20.4104,845190,
002788.SZ,№ибрвНвЉ,2018-09-18,19.6635,20.0446,19.4196,19.9226,2390312,
002788.SZ,№ибрвНвЉ,2018-09-19,19.8159,20.0293,19.5263,19.8769,1792077,
002788.SZ,№ибрвНвЉ,2018-09-20,19.8159,19.9684,19.5568,19.6635,1270799,
002788.SZ,№ибрвНвЉ,2018-09-21,19.5568,20.0751,19.5568,20.0141,1531801,
002788.SZ,№ибрвНвЉ,2018-09-25,19.9684,20.5019,19.8617,20.3799,1638650,
002788.SZ,№ибрвНвЉ,2018-09-26,20.3494,20.5323,20.197,20.3342,1342346,
002788.SZ,№ибрвНвЉ,2018-09-27,20.3647,20.6238,20.0293,20.1208,1991403,
002788.SZ,№ибрвНвЉ,2018-09-28,20.2275,20.6695,20.0446,20.6543,1255211,
002788.SZ,№ибрвНвЉ,2018-10-08,20.4256,20.4256,19.9074,19.9836,1296254,
002788.SZ,№ибрвНвЉ,2018-10-09,19.9988,20.3037,19.9988,20.136,619006,
002788.SZ,№ибрвНвЉ,2018-10-10,20.1665,20.2122,19.8312,20.0598,687787,
002788.SZ,№ибрвНвЉ,2018-10-11,19.5263,19.5263,18.0782,18.2916,2011468,
002788.SZ,№ибрвНвЉ,2018-10-12,18.1087,18.4288,17.2551,18.0172,1265249,
002788.SZ,№ибрвНвЉ,2018-10-15,18.0172,18.3374,17.9563,18.0782,879261,
002788.SZ,№ибрвНвЉ,2018-10-16,18.1544,18.2764,17.5295,17.7124,747895,
002788.SZ,№ибрвНвЉ,2018-10-17,17.9105,18.124,17.6209,17.9868,712030,
002788.SZ,№ибрвНвЉ,2018-10-18,17.9563,17.9563,17.2703,17.377,700286,
002788.SZ,№ибрвНвЉ,2018-10-19,17.1484,17.7581,16.9045,17.7124,942821,
002788.SZ,№ибрвНвЉ,2018-10-22,17.7276,18.7489,17.7276,18.5965,2003463,
002788.SZ,№ибрвНвЉ,2018-10-23,18.6727,19.2977,18.5203,18.5965,2314875,
002788.SZ,№ибрвНвЉ,2018-10-24,18.5812,18.8251,18.4593,18.7184,1339868,
002788.SZ,№ибрвНвЉ,2018-10-25,18.1849,19.0843,18.1087,18.9318,1571106,
002788.SZ,№ибрвНвЉ,2018-10-26,18.9776,19.4349,18.9776,19.2672,1980249,
002788.SZ,№ибрвНвЉ,2018-10-29,19.1605,19.4196,18.6879,18.8251,1705319,
002788.SZ,№ибрвНвЉ,2018-10-30,18.9318,19.2977,18.5812,19.2824,1904409,
002788.SZ,№ибрвНвЉ,2018-10-31,19.191,19.4958,19.069,19.3739,1524597,
002788.SZ,№ибрвНвЉ,2018-11-01,19.3739,19.8921,19.3586,19.5111,1836490,
002788.SZ,№ибрвНвЉ,2018-11-02,19.7397,20.1208,19.6025,20.1208,1933655,
002788.SZ,№ибрвНвЉ,2018-11-05,20.1208,20.4866,19.9531,20.3342,2184711,
002788.SZ,№ибрвНвЉ,2018-11-06,20.1208,20.197,19.8159,20.1055,1156030,
002788.SZ,№ибрвНвЉ,2018-11-07,20.1055,20.4104,20.0141,20.0446,1130400,
002788.SZ,№ибрвНвЉ,2018-11-08,20.136,20.2885,19.9836,20.0446,982741,
002788.SZ,№ибрвНвЉ,2018-11-09,19.9226,20.2885,19.8617,20.0446,850181,
002788.SZ,№ибрвНвЉ,2018-11-12,19.9836,21.0963,19.9836,20.9592,1858662,
002788.SZ,№ибрвНвЉ,2018-11-13,20.822,21.2183,20.6695,20.9592,1953163,
002788.SZ,№ибрвНвЉ,2018-11-14,20.8067,21.4622,20.8067,20.9134,1925139,
002788.SZ,№ибрвНвЉ,2018-11-15,20.8067,21.5841,20.8067,21.5384,2101155,
002788.SZ,№ибрвНвЉ,2018-11-16,21.6756,21.9652,21.4927,21.7975,2255418,
002788.SZ,№ибрвНвЉ,2018-11-19,21.8585,21.9957,21.4469,21.889,1623838,
002788.SZ,№ибрвНвЉ,2018-11-20,21.7975,22.0719,21.1573,21.264,1520819,
002788.SZ,№ибрвНвЉ,2018-11-21,21.1573,21.5689,20.9134,21.5536,1471402,
002788.SZ,№ибрвНвЉ,2018-11-22,21.5536,21.8737,21.203,21.4774,1315135,
002788.SZ,№ибрвНвЉ,2018-11-23,21.3402,21.5384,20.5019,20.5933,1707963,
002788.SZ,№ибрвНвЉ,2018-11-26,20.5628,21.264,20.4256,21.0354,1518824,
002788.SZ,№ибрвНвЉ,2018-11-27,21.3707,21.4164,20.8829,20.8982,1148625,
002788.SZ,№ибрвНвЉ,2018-11-28,20.7762,21.8737,20.761,21.6146,1646710,
002788.SZ,№ибрвНвЉ,2018-11-29,21.828,21.828,20.7305,20.761,1706450,
002788.SZ,№ибрвНвЉ,2018-11-30,20.7762,21.3402,20.3494,21.2335,1383917,
002788.SZ,№ибрвНвЉ,2018-12-03,21.5689,21.7975,21.3707,21.7213,1888033,
002788.SZ,№ибрвНвЉ,2018-12-04,21.7061,21.9499,21.5079,21.7975,1561179,
002788.SZ,№ибрвНвЉ,2018-12-05,21.4927,22.2243,21.2335,22.0566,1937602,
002788.SZ,№ибрвНвЉ,2018-12-06,22.1329,22.1329,21.0963,21.2335,1986986,
002788.SZ,№ибрвНвЉ,2018-12-07,21.3402,21.4622,20.7305,20.8829,1970955,
002788.SZ,№ибрвНвЉ,2018-12-10,20.7305,21.1878,20.7305,21.0354,1428177,
002788.SZ,№ибрвНвЉ,2018-12-11,21.0506,21.1726,20.3799,20.4866,1476276,
002788.SZ,№ибрвНвЉ,2018-12-12,20.4866,21.0049,20.4866,20.9896,1254450,
002788.SZ,№ибрвНвЉ,2018-12-13,20.9592,21.1116,20.4866,20.7,1503199,
002788.SZ,№ибрвНвЉ,2018-12-14,20.7,20.7458,20.3189,20.4256,1183977,
002788.SZ,№ибрвНвЉ,2018-12-17,20.3037,20.3799,19.5111,19.6483,1620750,
002788.SZ,№ибрвНвЉ,2018-12-18,19.7397,19.9074,19.3739,19.8312,1387558,
002788.SZ,№ибрвНвЉ,2018-12-19,19.7397,19.9836,19.6025,19.6178,1310253,
002788.SZ,№ибрвНвЉ,2018-12-20,19.6178,19.8312,19.4653,19.7245,1030773,
002788.SZ,№ибрвНвЉ,2018-12-21,19.5873,19.8159,18.7642,19.5263,844086,
002788.SZ,№ибрвНвЉ,2018-12-24,19.3891,19.9226,19.3891,19.7397,769924,
002788.SZ,№ибрвНвЉ,2018-12-25,19.5111,20.1055,19.1452,19.9531,1766370,
002788.SZ,№ибрвНвЉ,2018-12-26,20.1208,20.1208,19.3739,19.4806,1378579,
002788.SZ,№ибрвНвЉ,2018-12-27,19.7854,19.7854,18.9928,19.0843,817812,
002788.SZ,№ибрвНвЉ,2018-12-28,19.1452,19.4653,19.0538,19.2367,569811,
002788.SZ,№ибрвНвЉ,2019-01-02,19.2672,19.572,18.7032,18.8709,922715,
002788.SZ,№ибрвНвЉ,2019-01-03,18.9318,19.5416,18.7489,19.2824,1164274,
002788.SZ,№ибрвНвЉ,2019-01-04,19.0538,19.5873,19.0538,19.5873,977619,
002788.SZ,№ибрвНвЉ,2019-01-07,19.7397,19.9074,19.4653,19.7245,993578,
002788.SZ,№ибрвНвЉ,2019-01-08,19.6635,19.9074,19.633,19.7702,891410,
002788.SZ,№ибрвНвЉ,2019-01-09,19.7702,20.2885,19.6787,19.8921,1159914,
002788.SZ,№ибрвНвЉ,2019-01-10,19.8464,19.9531,19.755,19.8464,525250,
002788.SZ,№ибрвНвЉ,2019-01-11,19.9379,20.1208,19.8007,19.9226,497667,
002788.SZ,№ибрвНвЉ,2019-01-14,19.9684,20.0598,19.7702,19.8464,627414,
002788.SZ,№ибрвНвЉ,2019-01-15,19.8617,20.1513,19.6787,20.1055,773073,
002788.SZ,№ибрвНвЉ,2019-01-16,20.2122,20.2732,20.0293,20.1208,553200,
002788.SZ,№ибрвНвЉ,2019-01-17,20.0293,20.1208,19.6635,19.7397,658850,
002788.SZ,№ибрвНвЉ,2019-01-18,19.694,20.0293,19.6635,19.9988,717017,
002788.SZ,№ибрвНвЉ,2019-01-21,19.8769,20.2885,19.8769,20.0293,889870,
002788.SZ,№ибрвНвЉ,2019-01-22,20.0598,20.0903,19.6025,19.694,849750,
002788.SZ,№ибрвНвЉ,2019-01-23,19.5568,19.8007,19.5568,19.7702,618550,
002788.SZ,№ибрвНвЉ,2019-01-24,19.7245,19.8464,19.6025,19.694,579950,
002788.SZ,№ибрвНвЉ,2019-01-25,19.7092,20.1208,19.6635,20.0446,1361553,
002788.SZ,№ибрвНвЉ,2019-01-28,20.1055,20.197,19.2214,19.2519,1933698,
002788.SZ,№ибрвНвЉ,2019-01-29,19.0995,19.3281,18.3526,18.6117,1653258,
002788.SZ,№ибрвНвЉ,2019-01-30,18.505,18.5812,18.2307,18.2916,1207750,
002788.SZ,№ибрвНвЉ,2019-01-31,18.2916,18.4593,18.002,18.124,1254560,
002788.SZ,№ибрвНвЉ,2019-02-01,18.2154,18.566,18.124,18.505,1009365,
002788.SZ,№ибрвНвЉ,2019-02-11,18.5203,18.8709,18.3526,18.8251,1087084,
002788.SZ,№ибрвНвЉ,2019-02-12,18.7337,19.4653,18.6879,19.4044,2038058,
002788.SZ,№ибрвНвЉ,2019-02-13,20.1513,20.5476,19.7397,20.0446,4014200,
002788.SZ,№ибрвНвЉ,2019-02-14,19.9988,20.4561,19.8617,20.3799,3087915,
002788.SZ,№ибрвНвЉ,2019-02-15,20.197,20.7305,19.8159,20.2732,2444432,
002788.SZ,№ибрвНвЉ,2019-02-18,20.5019,21.1421,20.4256,21.1268,3144454,
002788.SZ,№ибрвНвЉ,2019-02-19,21.1573,21.2488,20.7458,21.0201,2651950,
002788.SZ,№ибрвНвЉ,2019-02-20,20.8829,21.3097,20.8372,21.0659,1798936,
002788.SZ,№ибрвНвЉ,2019-02-21,20.9592,21.264,20.7,20.761,2192931,
002788.SZ,№ибрвНвЉ,2019-02-22,21.0354,21.1268,20.822,21.0811,2122152,
002788.SZ,№ибрвНвЉ,2019-02-25,21.3097,22.0109,21.1421,21.9195,4455119,
002788.SZ,№ибрвНвЉ,2019-02-26,21.8737,22.6664,21.5536,22.1786,4540926,
002788.SZ,№ибрвНвЉ,2019-02-27,22.1024,22.3463,21.6908,21.889,3038329,
002788.SZ,№ибрвНвЉ,2019-02-28,21.889,22.5139,21.889,22.2701,3007872,
002788.SZ,№ибрвНвЉ,2019-03-01,22.3005,22.6206,21.7061,22.1176,3167986,
002788.SZ,№ибрвНвЉ,2019-03-04,22.1786,22.7426,22.1634,22.3463,4447052,
002788.SZ,№ибрвНвЉ,2019-03-05,22.3463,22.8036,22.1176,22.7731,4254846,
002788.SZ,№ибрвНвЉ,2019-03-06,22.8645,23.4133,22.6359,23.3675,4867785,
002788.SZ,№ибрвНвЉ,2019-03-07,23.2913,23.7334,23.1389,23.3828,4549120,
002788.SZ,№ибрвНвЉ,2019-03-08,23.1389,23.4133,22.1024,22.1024,5867153,
002788.SZ,№ибрвНвЉ,2019-03-11,22.331,23.2151,22.331,23.2151,4446851,
002788.SZ,№ибрвНвЉ,2019-03-12,23.2608,23.9925,23.1694,23.6419,4867650,
002788.SZ,№ибрвНвЉ,2019-03-13,23.8096,23.8096,22.6511,23.0017,6109697,
002788.SZ,№ибрвНвЉ,2019-03-14,22.895,23.0779,22.1481,22.4072,4486590,
002788.SZ,№ибрвНвЉ,2019-03-15,22.5749,22.834,22.2396,22.5749,3315620,
002788.SZ,№ибрвНвЉ,2019-03-18,22.5597,23.5047,22.5444,23.3523,4067093,
002788.SZ,№ибрвНвЉ,2019-03-19,23.3066,23.8553,23.2608,23.4895,3781843,
002788.SZ,№ибрвНвЉ,2019-03-20,23.4895,23.4895,22.8798,23.3523,3035065,
002788.SZ,№ибрвНвЉ,2019-03-21,23.3675,23.8401,23.2913,23.52,3730433,
002788.SZ,№ибрвНвЉ,2019-03-22,23.4895,25.6235,23.3675,25.151,9915695,
002788.SZ,№ибрвНвЉ,2019-03-25,24.5413,25.5625,24.2516,24.4193,9059254,
002788.SZ,№ибрвНвЉ,2019-03-26,24.587,24.6937,23.1846,23.2456,5397880,
002788.SZ,№ибрвНвЉ,2019-03-27,23.4133,24.023,23.1389,23.7944,4472706,
002788.SZ,№ибрвНвЉ,2019-03-28,23.4285,23.4285,22.6359,22.6359,4908086,
002788.SZ,№ибрвНвЉ,2019-03-29,22.4377,23.2761,22.3463,23.2151,4178750,
002788.SZ,№ибрвНвЉ,2019-04-01,23.3218,24.2669,23.3218,24.1449,5035372,
002788.SZ,№ибрвНвЉ,2019-04-02,24.2669,24.8766,24.1449,24.3431,4873438,
002788.SZ,№ибрвНвЉ,2019-04-03,24.3126,24.8766,23.9468,24.7089,4279043,
002788.SZ,№ибрвНвЉ,2019-04-04,24.7852,25.029,24.3279,24.587,4678892,
002788.SZ,№ибрвНвЉ,2019-04-08,24.8461,24.8766,24.023,24.6327,4646917,
002788.SZ,№ибрвНвЉ,2019-04-09,24.6175,24.7699,24.2516,24.6175,2924094,
002788.SZ,№ибрвНвЉ,2019-04-10,24.5565,25.7607,24.465,25.3034,6761442,
002788.SZ,№ибрвНвЉ,2019-04-11,25.2882,25.4101,24.465,24.4955,3920791,
002788.SZ,№ибрвНвЉ,2019-04-12,24.4346,24.9071,23.7944,24.4955,3150916,
002788.SZ,№ибрвНвЉ,2019-04-15,24.6327,24.9376,24.0992,24.2059,2818925,
002788.SZ,№ибрвНвЉ,2019-04-16,24.0382,24.465,23.8248,24.4498,2668924,
002788.SZ,№ибрвНвЉ,2019-04-17,24.4498,24.7699,24.2516,24.5108,2492147,
002788.SZ,№ибрвНвЉ,2019-04-18,24.6327,24.7547,24.2974,24.3888,2638439,
002788.SZ,№ибрвНвЉ,2019-04-19,26.8277,26.8277,26.8277,26.8277,1471334,
002788.SZ,№ибрвНвЉ,2019-04-22,28.3368,28.3368,26.4619,26.5533,15805816,
002788.SZ,№ибрвНвЉ,2019-04-23,26.2028,26.4009,25.2424,25.4863,8279439,
002788.SZ,№ибрвНвЉ,2019-04-24,25.5778,26.157,25.3491,26.1265,5031832,
002788.SZ,№ибрвНвЉ,2019-04-25,25.9131,27.6661,25.5321,26.6905,10291790,
002788.SZ,№ибрвНвЉ,2019-04-26,25.9589,26.5991,25.3034,25.7607,6498367,
002788.SZ,№ибрвНвЉ,2019-04-29,25.6083,25.9436,25.029,25.5321,4655893,
002788.SZ,№ибрвНвЉ,2019-04-30,25.3034,25.8674,25.1815,25.5016,3711690,
002788.SZ,№ибрвНвЉ,2019-05-06,24.6937,24.6937,23.0322,23.6114,5364742,
002788.SZ,№ибрвНвЉ,2019-05-07,23.7639,24.0992,23.1694,23.6267,3538449,
002788.SZ,№ибрвНвЉ,2019-05-08,23.3523,23.8553,22.956,23.3675,2892561,
002788.SZ,№ибрвНвЉ,2019-05-09,23.1694,24.1602,23.1694,23.9925,3741858,
002788.SZ,№ибрвНвЉ,2019-05-10,24.084,25.0595,23.7944,24.9071,4861731,
002788.SZ,№ибрвНвЉ,2019-05-13,24.4498,24.5717,24.084,24.1449,3355141,
002788.SZ,№ибрвНвЉ,2019-05-14,23.8553,24.1907,23.7029,24.0382,1889840,
002788.SZ,№ибрвНвЉ,2019-05-15,24.1907,24.5413,24.1602,24.4346,3039887,
002788.SZ,№ибрвНвЉ,2019-05-16,24.4955,24.6175,24.2821,24.6022,2454541,
002788.SZ,№ибрвНвЉ,2019-05-17,24.5717,24.8461,23.7944,23.8096,2795397,
002788.SZ,№ибрвНвЉ,2019-05-20,23.7791,23.7791,22.7883,23.52,1883782,
002788.SZ,№ибрвНвЉ,2019-05-21,23.4285,24.0535,23.4285,24.0382,1718395,
002788.SZ,№ибрвНвЉ,2019-05-22,24.3888,24.465,23.9011,24.0535,1975966,
002788.SZ,№ибрвНвЉ,2019-05-23,23.9315,23.9315,23.1846,23.3523,1953328,
002788.SZ,№ибрвНвЉ,2019-05-24,23.0932,23.6267,23.0932,23.4743,1131491,
002788.SZ,№ибрвНвЉ,2019-05-27,23.9011,24.2059,23.5962,24.1754,1808168,
002788.SZ,№ибрвНвЉ,2019-05-28,24.3126,24.3126,23.6267,23.6724,2701733,
002788.SZ,№ибрвНвЉ,2019-05-29,23.6724,23.8824,23.1475,23.4362,3442496,
002788.SZ,№ибрвНвЉ,2019-05-30,23.2263,23.305,22.6489,23.0425,3246148,
002788.SZ,№ибрвНвЉ,2019-05-31,23.0425,23.2525,22.6751,22.7014,2717266,
002788.SZ,№ибрвНвЉ,2019-06-03,22.6751,22.7801,21.9403,21.9928,3296692,
002788.SZ,№ибрвНвЉ,2019-06-04,22.019,22.124,21.2317,21.4154,3040460,
002788.SZ,№ибрвНвЉ,2019-06-05,21.5991,21.6778,21.3367,21.4679,2088753,
002788.SZ,№ибрвНвЉ,2019-06-06,21.5991,21.6516,20.733,20.8905,2377023,
002788.SZ,№ибрвНвЉ,2019-06-10,20.943,21.4416,20.8118,21.153,1717722,
002788.SZ,№ибрвНвЉ,2019-06-11,21.2054,22.1765,21.1005,22.0453,3241934,
002788.SZ,№ибрвНвЉ,2019-06-12,21.914,22.0453,21.4679,21.6254,2415625,
002788.SZ,№ибрвНвЉ,2019-06-13,21.4679,21.7828,21.4679,21.6254,1815656,
002788.SZ,№ибрвНвЉ,2019-06-14,21.5466,21.6778,20.8643,20.8643,3012523,
002788.SZ,№ибрвНвЉ,2019-06-17,20.838,21.1792,20.7855,20.9168,2023931,
002788.SZ,№ибрвНвЉ,2019-06-18,20.9692,21.1005,20.4181,20.5493,2608475,
002788.SZ,№ибрвНвЉ,2019-06-19,20.8905,21.048,20.6806,20.733,3320476,
002788.SZ,№ибрвНвЉ,2019-06-20,20.7855,21.2842,20.6543,21.153,4353444,
002788.SZ,№ибрвНвЉ,2019-06-21,21.3104,21.8616,21.2317,21.6254,4666935,
002788.SZ,№ибрвНвЉ,2019-06-24,21.6254,21.7566,21.3892,21.7303,2411668,
002788.SZ,№ибрвНвЉ,2019-06-25,21.5729,21.7041,21.048,21.2054,2561839,
002788.SZ,№ибрвНвЉ,2019-06-26,21.3104,21.3629,21.1005,21.2054,1703430,
002788.SZ,№ибрвНвЉ,2019-06-27,21.3104,21.5466,21.0217,21.3367,2457493,
002788.SZ,№ибрвНвЉ,2019-06-28,21.2579,21.4679,20.733,20.8905,2809713,
002788.SZ,№ибрвНвЉ,2019-07-01,21.1267,21.4679,21.1267,21.4416,3971077,
002788.SZ,№ибрвНвЉ,2019-07-02,21.4416,22.1765,21.3104,21.9403,6538578,
002788.SZ,№ибрвНвЉ,2019-07-03,21.9403,21.9403,21.4679,21.5729,3880816,
002788.SZ,№ибрвНвЉ,2019-07-04,21.6516,21.7041,21.3629,21.5204,2649193,
002788.SZ,№ибрвНвЉ,2019-07-05,21.3892,21.7041,21.3367,21.6254,2026977,
002788.SZ,№ибрвНвЉ,2019-07-08,21.7303,21.7566,20.7593,20.7855,3434670,
002788.SZ,№ибрвНвЉ,2019-07-09,20.7593,21.1792,20.6806,20.943,2534170,
002788.SZ,№ибрвНвЉ,2019-07-10,20.943,20.9955,20.733,20.838,1933637,
002788.SZ,№ибрвНвЉ,2019-07-11,20.9692,21.0742,20.733,20.8643,2053575,
002788.SZ,№ибрвНвЉ,2019-07-12,20.8643,20.943,20.6018,20.9168,1723260,
002788.SZ,№ибрвНвЉ,2019-07-15,20.9168,21.0742,20.4706,21.0742,2419201,
002788.SZ,№ибрвНвЉ,2019-07-16,21.0742,21.2054,20.9692,21.1792,2387541,
002788.SZ,№ибрвНвЉ,2019-07-17,21.0742,21.2579,21.0217,21.1005,1861924,
002788.SZ,№ибрвНвЉ,2019-07-18,21.1005,21.1005,20.5231,20.6281,2551075,
002788.SZ,№ибрвНвЉ,2019-07-19,20.7068,20.838,20.5756,20.6018,2491495,
002788.SZ,№ибрвНвЉ,2019-07-22,20.6281,20.6281,19.5258,19.6045,5034612,
002788.SZ,№ибрвНвЉ,2019-07-23,19.6833,19.8145,19.5258,19.7882,2128068,
002788.SZ,№ибрвНвЉ,2019-07-24,19.8407,20.1032,19.8145,19.9195,2426061,
002788.SZ,№ибрвНвЉ,2019-07-25,19.9457,20.0244,19.3946,19.7358,4504271,
002788.SZ,№ибрвНвЉ,2019-07-26,19.6045,20.3394,19.3158,20.3394,8944487,
002788.SZ,№ибрвНвЉ,2019-07-29,19.972,20.2082,19.762,19.867,4595271,
002788.SZ,№ибрвНвЉ,2019-07-30,19.8932,20.1557,19.8145,19.9457,2256893,
002788.SZ,№ибрвНвЉ,2019-07-31,19.8407,19.9195,19.6833,19.7882,1935893,
002788.SZ,№ибрвНвЉ,2019-08-01,19.7095,19.972,19.6045,19.8932,1981250,
002788.SZ,№ибрвНвЉ,2019-08-02,19.6308,19.7358,19.3683,19.4733,2924041,
002788.SZ,№ибрвНвЉ,2019-08-05,19.3683,19.4996,19.1059,19.1321,2217025,
002788.SZ,№ибрвНвЉ,2019-08-06,18.686,18.7647,18.1611,18.4498,4012100,
002788.SZ,№ибрвНвЉ,2019-08-07,18.581,18.6597,18.3448,18.3448,1897880,
002788.SZ,№ибрвНвЉ,2019-08-08,18.476,18.6073,18.3973,18.476,1490085,
